stationCode,stationId,collectionDTstart,collectionLatitude,collectionLongitude,locationName,studyId,studyName,projectId,projectName,provinceId,fieldMethodId,fieldMethodCode,labReplicate,parameterCode,resultNumeric,resultText,unitId,nbiStudyName,collectionId,parameterClassId,parameterClass,parameterId,units
NC06_RC03,2645,9/9/06 0:00,34.69266,-76.61234,Rachel Carson - Middle Marshes,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalNitrogenNuM,24.29,SRF-water,257,,35859,232,Water Nutrients,332,uM
NC06_RC04,2646,9/11/06 0:00,34.70261,-76.63722,Rachel Carson - Carrot Island,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalNitrogenNuM,30.71,SRF-water,257,,35860,232,Water Nutrients,332,uM
NC06_RC05,2647,9/9/06 0:00,34.69811,-76.60224,Rachel Carson - Middle Marshes,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalNitrogenNuM,22.86,SRF-water,257,,35861,232,Water Nutrients,332,uM
NC06_RC06,2648,9/9/06 0:00,34.71168,-76.67321,Rachel Carson - Town Marsh,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalNitrogenNuM,27.86,SRF-water,257,,35862,232,Water Nutrients,332,uM
NC06_RC07,2649,9/11/06 0:00,34.70574,-76.67474,Rachel Carson - Beaufort Inlet Bird Shoal,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalNitrogenNuM,16.43,SRF-water,257,,35863,232,Water Nutrients,332,uM
NC06_RC08,2650,9/9/06 0:00,34.69778,-76.60926,Rachel Carson - Middle Marshes,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalNitrogenNuM,18.57,SRF-water,257,,35864,232,Water Nutrients,332,uM
NC06_RC09,2651,9/9/06 0:00,34.7001,-76.63074,Rachel Carson - North River Channel Carrot Island,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalNitrogenNuM,17.14,SRF-water,257,,35865,232,Water Nutrients,332,uM
NC06_ZI01,2652,9/15/06 0:00,33.92343,-77.94843,Zekes Island - New Inlet,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalNitrogenNuM,66.86,SRF-water,257,,35866,232,Water Nutrients,332,uM
NC06_ZI02,2653,9/15/06 0:00,33.951,-77.94567,Zekes Island - The Basin,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalNitrogenNuM,64.71,SRF-water,257,,35867,232,Water Nutrients,332,uM
NC06_ZI03,2654,9/15/06 0:00,33.93167,-77.95407,Zekes Island - Near The Rocks Breakwater,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalNitrogenNuM,60.57,SRF-water,257,,35868,232,Water Nutrients,332,uM
NC06_ZI04,2655,9/15/06 0:00,33.93312,-77.93909,Zekes Island - Unnamed Creek,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalNitrogenNuM,63.79,SRF-water,257,,35869,232,Water Nutrients,332,uM
NC06_ZI05,2656,9/15/06 0:00,33.95433,-77.93597,Zekes Island - The Basin,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalNitrogenNuM,61.82,SRF-water,257,,35870,232,Water Nutrients,332,uM
NC06_CB01,2627,9/7/06 0:00,36.38929,-75.84133,Currituck Banks - Currituck Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,47.4,SRF-water,256,,35838,232,Water Nutrients,333,ug/L
NC06_CB02,2628,9/7/06 0:00,36.39447,-75.84682,Currituck Banks - Currituck Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,36.3,SRF-water,256,,35839,232,Water Nutrients,333,ug/L
NC06_CB03,2629,9/7/06 0:00,36.39127,-75.85897,Currituck Banks - Currituck Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,35,SRF-water,256,,35840,232,Water Nutrients,333,ug/L
NC06_CB04,2630,9/7/06 0:00,36.39926,-75.84735,Currituck Banks - Currituck Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,39.7,SRF-water,256,,35841,232,Water Nutrients,333,ug/L
NC06_MI01,2631,9/12/06 0:00,34.12385,-77.86794,Masonboro Island - ICW Myrtle Grove Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,41.8,SRF-water,256,,35842,232,Water Nutrients,333,ug/L
NC06_MI02,2632,9/13/06 0:00,34.18657,-77.81848,Masonboro Island - Shinn Creek,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,35.8,SRF-water,256,,35843,232,Water Nutrients,333,ug/L
NC06_MI03,2633,9/14/06 0:00,34.12228,-77.8588,Masonboro Island - Myrtle Grove Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,62.7,SRF-water,256,,35844,232,Water Nutrients,333,ug/L
NC06_MI04,2634,9/14/06 0:00,34.11205,-77.86269,Masonboro Island - Myrtle Grove Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,68,SRF-water,256,,35845,232,Water Nutrients,333,ug/L
NC06_MI05,2635,9/13/06 0:00,34.15813,-77.85067,Masonboro Island - ICW Masonboro Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,43.3,SRF-water,256,,35846,232,Water Nutrients,333,ug/L
NC06_MI06,2636,9/13/06 0:00,34.17625,-77.82579,Masonboro Island - Masonboro Channel,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,34,SRF-water,256,,35848,232,Water Nutrients,333,ug/L
NC06_MI07,2637,9/13/06 0:00,34.16906,-77.84251,Masonboro Island - ICW Masonboro Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,37.6,SRF-water,256,,35849,232,Water Nutrients,333,ug/L
NC06_MI08,2638,9/14/06 0:00,34.13656,-77.8503,Masonboro Island - Unnamed creek,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,62.6,SRF-water,256,,35850,232,Water Nutrients,333,ug/L
NC06_MI09,2639,9/12/06 0:00,34.09257,-77.87086,Masonboro Island - Myrtle Grove Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,43.2,SRF-water,256,,35851,232,Water Nutrients,333,ug/L
NC06_MI10,2640,9/14/06 0:00,34.14796,-77.85262,Masonboro Island - Masonboro Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,58.5,SRF-water,256,,35852,232,Water Nutrients,333,ug/L
NC06_MI11,2641,9/12/06 0:00,34.13828,-77.86426,Masonboro Island - ICW Masonboro Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,32.6,SRF-water,256,,35854,232,Water Nutrients,333,ug/L
NC06_MI12,2642,9/13/06 0:00,34.17035,-77.82964,Masonboro Island - Unnamed creek,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,35.8,SRF-water,256,,35855,232,Water Nutrients,333,ug/L
NC06_RC01,2643,9/11/06 0:00,34.70448,-76.65826,Rachel Carson - Beaufort Inlet Bird Shoal,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,47,SRF-water,256,,35857,232,Water Nutrients,333,ug/L
NC06_RC02,2644,9/11/06 0:00,34.70024,-76.64532,Rachel Carson - Beaufort Inlet Horse Island,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,55.6,SRF-water,256,,35858,232,Water Nutrients,333,ug/L
NC06_RC03,2645,9/9/06 0:00,34.69266,-76.61234,Rachel Carson - Middle Marshes,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,34.5,SRF-water,256,,35859,232,Water Nutrients,333,ug/L
NC06_RC04,2646,9/11/06 0:00,34.70261,-76.63722,Rachel Carson - Carrot Island,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,54.3,SRF-water,256,,35860,232,Water Nutrients,333,ug/L
NC06_RC05,2647,9/9/06 0:00,34.69811,-76.60224,Rachel Carson - Middle Marshes,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,41.7,SRF-water,256,,35861,232,Water Nutrients,333,ug/L
NC06_RC06,2648,9/9/06 0:00,34.71168,-76.67321,Rachel Carson - Town Marsh,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,39.6,SRF-water,256,,35862,232,Water Nutrients,333,ug/L
NC06_RC07,2649,9/11/06 0:00,34.70574,-76.67474,Rachel Carson - Beaufort Inlet Bird Shoal,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,31.9,SRF-water,256,,35863,232,Water Nutrients,333,ug/L
NC06_RC08,2650,9/9/06 0:00,34.69778,-76.60926,Rachel Carson - Middle Marshes,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,30.2,SRF-water,256,,35864,232,Water Nutrients,333,ug/L
NC06_RC09,2651,9/9/06 0:00,34.7001,-76.63074,Rachel Carson - North River Channel Carrot Island,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,28.5,SRF-water,256,,35865,232,Water Nutrients,333,ug/L
NC06_ZI01,2652,9/15/06 0:00,33.92343,-77.94843,Zekes Island - New Inlet,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,101.1,SRF-water,256,,35866,232,Water Nutrients,333,ug/L
NC06_ZI02,2653,9/15/06 0:00,33.951,-77.94567,Zekes Island - The Basin,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,101.9,SRF-water,256,,35867,232,Water Nutrients,333,ug/L
NC06_ZI03,2654,9/15/06 0:00,33.93167,-77.95407,Zekes Island - Near The Rocks Breakwater,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,85.5,SRF-water,256,,35868,232,Water Nutrients,333,ug/L
NC06_ZI04,2655,9/15/06 0:00,33.93312,-77.93909,Zekes Island - Unnamed Creek,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,100.4,SRF-water,256,,35869,232,Water Nutrients,333,ug/L
NC06_ZI05,2656,9/15/06 0:00,33.95433,-77.93597,Zekes Island - The Basin,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPugL,87,SRF-water,256,,35870,232,Water Nutrients,333,ug/L
NC06_CB01,2627,9/7/06 0:00,36.38929,-75.84133,Currituck Banks - Currituck Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.53,SRF-water,257,,35838,232,Water Nutrients,334,uM
NC06_CB02,2628,9/7/06 0:00,36.39447,-75.84682,Currituck Banks - Currituck Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.17,SRF-water,257,,35839,232,Water Nutrients,334,uM
NC06_CB03,2629,9/7/06 0:00,36.39127,-75.85897,Currituck Banks - Currituck Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.13,SRF-water,257,,35840,232,Water Nutrients,334,uM
NC06_CB04,2630,9/7/06 0:00,36.39926,-75.84735,Currituck Banks - Currituck Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.28,SRF-water,257,,35841,232,Water Nutrients,334,uM
NC06_MI01,2631,9/12/06 0:00,34.12385,-77.86794,Masonboro Island - ICW Myrtle Grove Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.35,SRF-water,257,,35842,232,Water Nutrients,334,uM
NC06_MI02,2632,9/13/06 0:00,34.18657,-77.81848,Masonboro Island - Shinn Creek,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.16,SRF-water,257,,35843,232,Water Nutrients,334,uM
NC06_MI03,2633,9/14/06 0:00,34.12228,-77.8588,Masonboro Island - Myrtle Grove Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,2.03,SRF-water,257,,35844,232,Water Nutrients,334,uM
NC06_MI04,2634,9/14/06 0:00,34.11205,-77.86269,Masonboro Island - Myrtle Grove Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,2.2,SRF-water,257,,35845,232,Water Nutrients,334,uM
NC06_MI05,2635,9/13/06 0:00,34.15813,-77.85067,Masonboro Island - ICW Masonboro Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.4,SRF-water,257,,35846,232,Water Nutrients,334,uM
NC06_MI06,2636,9/13/06 0:00,34.17625,-77.82579,Masonboro Island - Masonboro Channel,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.1,SRF-water,257,,35848,232,Water Nutrients,334,uM
NC06_MI07,2637,9/13/06 0:00,34.16906,-77.84251,Masonboro Island - ICW Masonboro Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.22,SRF-water,257,,35849,232,Water Nutrients,334,uM
NC06_MI08,2638,9/14/06 0:00,34.13656,-77.8503,Masonboro Island - Unnamed creek,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,2.03,SRF-water,257,,35850,232,Water Nutrients,334,uM
NC06_MI09,2639,9/12/06 0:00,34.09257,-77.87086,Masonboro Island - Myrtle Grove Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.4,SRF-water,257,,35851,232,Water Nutrients,334,uM
NC06_MI10,2640,9/14/06 0:00,34.14796,-77.85262,Masonboro Island - Masonboro Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.89,SRF-water,257,,35852,232,Water Nutrients,334,uM
NC06_MI11,2641,9/12/06 0:00,34.13828,-77.86426,Masonboro Island - ICW Masonboro Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.05,SRF-water,257,,35854,232,Water Nutrients,334,uM
NC06_MI12,2642,9/13/06 0:00,34.17035,-77.82964,Masonboro Island - Unnamed creek,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.16,SRF-water,257,,35855,232,Water Nutrients,334,uM
NC06_RC01,2643,9/11/06 0:00,34.70448,-76.65826,Rachel Carson - Beaufort Inlet Bird Shoal,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.52,SRF-water,257,,35857,232,Water Nutrients,334,uM
NC06_RC02,2644,9/11/06 0:00,34.70024,-76.64532,Rachel Carson - Beaufort Inlet Horse Island,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.8,SRF-water,257,,35858,232,Water Nutrients,334,uM
NC06_RC03,2645,9/9/06 0:00,34.69266,-76.61234,Rachel Carson - Middle Marshes,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.11,SRF-water,257,,35859,232,Water Nutrients,334,uM
NC06_RC04,2646,9/11/06 0:00,34.70261,-76.63722,Rachel Carson - Carrot Island,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.76,SRF-water,257,,35860,232,Water Nutrients,334,uM
NC06_RC05,2647,9/9/06 0:00,34.69811,-76.60224,Rachel Carson - Middle Marshes,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.35,SRF-water,257,,35861,232,Water Nutrients,334,uM
NC06_RC06,2648,9/9/06 0:00,34.71168,-76.67321,Rachel Carson - Town Marsh,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.28,SRF-water,257,,35862,232,Water Nutrients,334,uM
NC06_RC07,2649,9/11/06 0:00,34.70574,-76.67474,Rachel Carson - Beaufort Inlet Bird Shoal,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,1.03,SRF-water,257,,35863,232,Water Nutrients,334,uM
NC06_RC08,2650,9/9/06 0:00,34.69778,-76.60926,Rachel Carson - Middle Marshes,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,0.98,SRF-water,257,,35864,232,Water Nutrients,334,uM
NC06_RC09,2651,9/9/06 0:00,34.7001,-76.63074,Rachel Carson - North River Channel Carrot Island,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,0.92,SRF-water,257,,35865,232,Water Nutrients,334,uM
NC06_ZI01,2652,9/15/06 0:00,33.92343,-77.94843,Zekes Island - New Inlet,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,3.27,SRF-water,257,,35866,232,Water Nutrients,334,uM
NC06_ZI02,2653,9/15/06 0:00,33.951,-77.94567,Zekes Island - The Basin,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,3.3,SRF-water,257,,35867,232,Water Nutrients,334,uM
NC06_ZI03,2654,9/15/06 0:00,33.93167,-77.95407,Zekes Island - Near The Rocks Breakwater,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,2.77,SRF-water,257,,35868,232,Water Nutrients,334,uM
NC06_ZI04,2655,9/15/06 0:00,33.93312,-77.93909,Zekes Island - Unnamed Creek,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,3.25,SRF-water,257,,35869,232,Water Nutrients,334,uM
NC06_ZI05,2656,9/15/06 0:00,33.95433,-77.93597,Zekes Island - The Basin,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,totalPhosphorusPuM,2.81,SRF-water,257,,35870,232,Water Nutrients,334,uM
NC06_CB01,2627,9/7/06 0:00,36.38929,-75.84133,Currituck Banks - Currituck Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,20,SRF-water,245,,35838,232,Water Nutrients,339,mg/L
NC06_CB02,2628,9/7/06 0:00,36.39447,-75.84682,Currituck Banks - Currituck Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,18.5,SRF-water,245,,35839,232,Water Nutrients,339,mg/L
NC06_CB03,2629,9/7/06 0:00,36.39127,-75.85897,Currituck Banks - Currituck Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,18.5,SRF-water,245,,35840,232,Water Nutrients,339,mg/L
NC06_CB04,2630,9/7/06 0:00,36.39926,-75.84735,Currituck Banks - Currituck Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,13.5,SRF-water,245,,35841,232,Water Nutrients,339,mg/L
NC06_MI01,2631,9/12/06 0:00,34.12385,-77.86794,Masonboro Island - ICW Myrtle Grove Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,6,SRF-water,245,,35842,232,Water Nutrients,339,mg/L
NC06_MI02,2632,9/13/06 0:00,34.18657,-77.81848,Masonboro Island - Shinn Creek,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,8.5,SRF-water,245,,35843,232,Water Nutrients,339,mg/L
NC06_MI03,2633,9/14/06 0:00,34.12228,-77.8588,Masonboro Island - Myrtle Grove Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,8,SRF-water,245,,35844,232,Water Nutrients,339,mg/L
NC06_MI04,2634,9/14/06 0:00,34.11205,-77.86269,Masonboro Island - Myrtle Grove Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,8.5,SRF-water,245,,35845,232,Water Nutrients,339,mg/L
NC06_MI05,2635,9/13/06 0:00,34.15813,-77.85067,Masonboro Island - ICW Masonboro Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,9.5,SRF-water,245,,35846,232,Water Nutrients,339,mg/L
NC06_MI06,2636,9/13/06 0:00,34.17625,-77.82579,Masonboro Island - Masonboro Channel,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,9.5,SRF-water,245,,35848,232,Water Nutrients,339,mg/L
NC06_MI07,2637,9/13/06 0:00,34.16906,-77.84251,Masonboro Island - ICW Masonboro Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,6,SRF-water,245,,35849,232,Water Nutrients,339,mg/L
NC06_MI08,2638,9/14/06 0:00,34.13656,-77.8503,Masonboro Island - Unnamed creek,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,15.5,SRF-water,245,,35850,232,Water Nutrients,339,mg/L
NC06_MI09,2639,9/12/06 0:00,34.09257,-77.87086,Masonboro Island - Myrtle Grove Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,8.5,SRF-water,245,,35851,232,Water Nutrients,339,mg/L
NC06_MI10,2640,9/14/06 0:00,34.14796,-77.85262,Masonboro Island - Masonboro Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,9.5,SRF-water,245,,35852,232,Water Nutrients,339,mg/L
NC06_MI11,2641,9/12/06 0:00,34.13828,-77.86426,Masonboro Island - ICW Masonboro Sound,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,6,SRF-water,245,,35854,232,Water Nutrients,339,mg/L
NC06_MI12,2642,9/13/06 0:00,34.17035,-77.82964,Masonboro Island - Unnamed creek,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,7,SRF-water,245,,35855,232,Water Nutrients,339,mg/L
NC06_RC01,2643,9/11/06 0:00,34.70448,-76.65826,Rachel Carson - Beaufort Inlet Bird Shoal,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,10,SRF-water,245,,35857,232,Water Nutrients,339,mg/L
NC06_RC02,2644,9/11/06 0:00,34.70024,-76.64532,Rachel Carson - Beaufort Inlet Horse Island,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,19,SRF-water,245,,35858,232,Water Nutrients,339,mg/L
NC06_RC03,2645,9/9/06 0:00,34.69266,-76.61234,Rachel Carson - Middle Marshes,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,14,SRF-water,245,,35859,232,Water Nutrients,339,mg/L
NC06_RC04,2646,9/11/06 0:00,34.70261,-76.63722,Rachel Carson - Carrot Island,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,24,SRF-water,245,,35860,232,Water Nutrients,339,mg/L
NC06_RC05,2647,9/9/06 0:00,34.69811,-76.60224,Rachel Carson - Middle Marshes,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,14.5,SRF-water,245,,35861,232,Water Nutrients,339,mg/L
NC06_RC06,2648,9/9/06 0:00,34.71168,-76.67321,Rachel Carson - Town Marsh,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,11.5,SRF-water,245,,35862,232,Water Nutrients,339,mg/L
NC06_RC07,2649,9/11/06 0:00,34.70574,-76.67474,Rachel Carson - Beaufort Inlet Bird Shoal,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,7.5,SRF-water,245,,35863,232,Water Nutrients,339,mg/L
NC06_RC08,2650,9/9/06 0:00,34.69778,-76.60926,Rachel Carson - Middle Marshes,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,7.5,SRF-water,245,,35864,232,Water Nutrients,339,mg/L
NC06_RC09,2651,9/9/06 0:00,34.7001,-76.63074,Rachel Carson - North River Channel Carrot Island,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,10,SRF-water,245,,35865,232,Water Nutrients,339,mg/L
NC06_ZI01,2652,9/15/06 0:00,33.92343,-77.94843,Zekes Island - New Inlet,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,14.5,SRF-water,245,,35866,232,Water Nutrients,339,mg/L
NC06_ZI02,2653,9/15/06 0:00,33.951,-77.94567,Zekes Island - The Basin,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,18,SRF-water,245,,35867,232,Water Nutrients,339,mg/L
NC06_ZI03,2654,9/15/06 0:00,33.93167,-77.95407,Zekes Island - Near The Rocks Breakwater,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,13.5,SRF-water,245,,35868,232,Water Nutrients,339,mg/L
NC06_ZI04,2655,9/15/06 0:00,33.93312,-77.93909,Zekes Island - Unnamed Creek,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,11,SRF-water,245,,35869,232,Water Nutrients,339,mg/L
NC06_ZI05,2656,9/15/06 0:00,33.95433,-77.93597,Zekes Island - The Basin,44,2006 North Carolina NERRS,136,NERRS Regional Environmental Assessments,110,41,Hand,1,TSSmgL,11.5,SRF-water,245,,35870,232,Water Nutrients,339,mg/L
